,,,,,,
,Start Date,1/25/00,,,,
,End Date,,,,,
,,,,,,
,SPX Index,,,,,
,Dates,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,
,4/12/85,180.19,180.55,180.06,180.54,180.833571428571
,4/15/85,180.54,181.15,180.45,180.92,180.966428571429
,4/16/85,180.92,181.78,180.19,181.2,181.072857142857
,4/17/85,181.2,181.91,181.14,181.68,181.016428571429
,4/18/85,181.68,182.56,180.75,180.84,181.236785714286
,4/19/85,180.84,181.25,180.42,181.11,181.504285714286
,4/22/85,181.11,181.23,180.25,180.7,182.016428571429
,4/23/85,180.7,181.97,180.34,181.88,182.136428571429
,4/24/85,181.88,182.27,181.74,182.26,181.851071428571
,4/25/85,182.26,183.43,182.12,183.43,181.373214285714
,4/26/85,183.43,183.6,182.11,182.18,180.576071428571
,4/29/85,182.18,182.34,180.62,180.63,180.022142857143
,4/30/85,180.63,180.63,178.86,179.83,179.838214285714
,5/1/85,179.83,180.04,178.35,178.37,179.709642857143
,5/2/85,178.37,179.01,178.37,179.01,179.896428571429
,5/3/85,179.01,180.3,179.01,180.08,180.098928571429
,5/6/85,180.08,180.56,179.82,179.99,180.626785714286
,5/7/85,179.99,181.09,179.87,180.76,181.67
,5/8/85,180.76,180.76,179.96,180.62,182.584642857143
,5/9/85,180.62,181.97,180.62,181.92,183.114285714286
,5/10/85,181.92,184.74,181.92,184.28,183.676071428571
,5/13/85,184.28,184.61,184.19,184.61,184.355357142857
,5/14/85,184.61,185.17,183.65,183.87,185.299642857143
,5/15/85,183.87,185.43,183.86,184.54,186.576071428571
,5/16/85,184.54,185.74,184.54,185.66,187.553928571429
,5/17/85,185.66,187.94,185.47,187.42,188.070357142857
,5/20/85,187.42,189.98,187.42,189.72,188.205714285714
,5/21/85,189.72,189.81,188.78,189.64,188.380357142857
,5/22/85,189.64,189.64,187.71,188.56,188.313571428571
,5/23/85,188.56,188.56,187.45,187.6,188.123214285714
,5/24/85,187.6,188.29,187.29,188.29,187.941071428571
,5/28/85,188.29,188.94,187.38,187.86,188.279285714286
,5/29/85,187.86,187.86,187.11,187.68,188.563214285714
,5/30/85,187.68,188.04,187.09,187.75,189
,5/31/85,187.75,189.59,187.45,189.55,189.379642857143
,6/3/85,189.55,190.36,188.93,189.32,189.9175
,6/4/85,189.32,190.27,188.88,190.04,189.996071428571
,6/5/85,190.04,191.02,190.04,190.16,189.960714285714
,6/6/85,189.75,191.06,189.13,191.06,189.745
,6/7/85,191.06,191.29,189.55,189.68,189.19
,6/10/85,189.68,189.68,188.82,189.51,188.126071428571
,6/11/85,189.51,189.61,188.78,189.04,187.672857142857
,6/12/85,189.04,189.04,187.59,187.61,187.186428571429
,6/13/85,187.61,187.61,185.03,185.33,187.064285714286
,6/14/85,185.33,187.1,185.33,187.1,186.848214285714
,6/17/85,187.1,187.1,185.98,186.53,186.76
,6/18/85,186.53,187.65,186.51,187.34,187.474285714286
,6/19/85,187.34,187.98,186.63,186.63,188.002142857143
,6/20/85,186.63,186.75,185.97,186.73,188.541071428571
,6/21/85,186.73,189.66,186.43,189.61,189.065714285714
,6/24/85,188.77,189.61,187.84,189.15,189.756785714286
,6/25/85,189.15,190.96,189.15,189.74,190.463928571429
,6/26/85,189.74,190.26,189.44,190.06,191.129642857143
,6/27/85,190.06,191.36,190.06,191.23,191.486785714286
,6/28/85,191.23,191.85,191.04,191.85,191.618214285714
,7/1/85,191.85,192.43,191.17,192.43,191.935
,7/2/85,192.43,192.63,191.84,192.01,192.005
,7/3/85,192.01,192.07,191.37,191.45,191.788214285714
,7/5/85,191.45,192.67,191.45,192.52,191.907857142857
,7/8/85,192.47,192.52,191.26,191.93,192.151428571429
,7/9/85,191.93,191.93,190.81,191.05,192.464285714286
,7/10/85,191.05,192.37,190.99,192.37,192.588928571429
,7/11/85,192.37,192.94,192.28,192.94,193.168214285714
,7/12/85,192.94,193.32,192.64,193.29,193.901428571429
,7/15/85,193.29,193.83,192.55,192.72,194.184285714286
,7/16/85,192.72,194.72,192.72,194.72,194.535714285714
,7/17/85,194.86,196.07,194.72,195.65,194.593571428571
,7/18/85,195.65,195.65,194.34,194.38,194.151071428571
,7/19/85,194.38,195.13,194.28,195.13,193.4925
,7/22/85,195.13,195.13,193.58,194.35,192.994642857143
,7/23/85,194.35,194.98,192.28,192.55,192.676785714286
,7/24/85,192.55,192.55,190.66,191.58,191.775
,7/25/85,191.58,192.23,191.17,192.06,191.126428571429
,7/26/85,192.06,192.78,191.58,192.4,190.911071428571
,7/29/85,192.4,192.42,189.53,189.6,191.115714285714
,7/30/85,189.62,190.05,189.3,189.93,191.178571428571
,7/31/85,189.93,191.33,189.93,190.92,191.03
,8/1/85,190.92,192.17,190.91,192.11,190.260357142857
,8/2/85,192.11,192.11,191.27,191.48,189.587857142857
,8/5/85,191.48,191.48,189.95,190.62,189.301428571429
,8/6/85,190.62,190.72,187.87,187.93,188.8925
,8/7/85,187.93,187.93,187.39,187.68,188.403928571429
,8/8/85,187.68,188.96,187.68,188.95,187.992857142857
,8/9/85,188.95,189.05,188.11,188.32,187.758571428571
,8/12/85,188.32,188.32,187.43,187.63,187.601428571429
,8/13/85,187.63,188.16,186.51,187.3,187.178214285714
,8/14/85,187.3,187.87,187.3,187.41,186.881428571429
,8/15/85,187.41,187.74,186.62,187.26,187.101428571429
,8/16/85,187.26,187.26,186.1,186.1,187.6
,8/19/85,186.1,186.82,186.1,186.38,187.593928571429
,8/20/85,186.38,188.27,186.38,188.08,187.538214285714
,8/21/85,188.08,189.16,188.08,189.16,187.526071428571
,8/22/85,189.11,189.23,187.2,187.36,187.709642857143
,8/23/85,187.22,187.36,186.59,187.17,188.004285714286
,8/26/85,187.17,187.44,186.46,187.31,188.236428571429
,8/27/85,187.31,188.1,187.31,188.1,188.363214285714
,8/28/85,188.1,188.83,187.9,188.83,188.328928571429
,8/29/85,188.73,188.94,188.38,188.93,188.14
,8/30/85,188.93,189.13,188,188.63,187.918928571429
,9/3/85,188.63,188.63,187.38,187.91,187.941785714286
,9/4/85,187.91,187.92,186.97,187.37,187.962142857143
,9/5/85,187.37,187.52,186.89,187.27,187.665714285714
,9/6/85,187.27,188.43,187.27,188.24,186.974285714286
,9/9/85,188.24,188.8,187.9,188.25,186.076428571429
,9/10/85,188.25,188.26,186.5,186.9,185.134285714286
,9/11/85,186.9,186.9,184.79,185.03,184.343928571429
,9/12/85,185.03,185.21,183.49,183.69,183.330357142857
,9/13/85,183.69,184.19,182.05,182.91,182.65
,9/16/85,182.91,182.91,182.45,182.88,182.623214285714
,9/17/85,182.88,182.88,180.78,181.36,182.386785714286
,9/18/85,181.36,181.83,180.81,181.71,182.819285714286
,9/19/85,181.71,183.4,181.71,183.39,182.81
,9/20/85,183.39,183.99,182.04,182.05,182.321071428571
,9/23/85,182.05,184.65,182.05,184.3,182.068928571429
,9/24/85,184.3,184.3,182.42,182.62,181.821785714286
,9/25/85,182.62,182.62,180.62,180.66,181.784285714286
,9/26/85,180.66,181.29,179.45,181.29,182.541071428571
,9/27/85,181.29,181.3,181.29,181.3,182.9375
,9/30/85,181.3,182.08,181.22,182.08,183.4175
,10/1/85,182.06,185.08,182.02,185.07,183.550357142857
,10/2/85,185.07,185.94,184.06,184.06,183.254285714286
,10/3/85,184.06,185.17,183.59,184.36,182.9375
,10/4/85,184.36,184.36,182.65,183.22,182.762857142857
,10/7/85,183.22,183.22,181.3,181.87,182.6375
,10/8/85,181.87,182.3,181.16,181.87,182.968928571429
,10/9/85,181.87,183.27,181.87,182.52,183.815
,10/10/85,182.52,182.79,182.05,182.78,184.516785714286
,10/11/85,182.78,184.28,182.61,184.28,185.591428571429
,10/14/85,184.31,186.37,184.28,186.37,186.367857142857
,10/15/85,186.37,187.16,185.66,186.08,186.7825
,10/16/85,186.08,187.98,186.08,187.98,187.015714285714
,10/17/85,187.98,188.52,187.42,187.66,187.369642857143
,10/18/85,187.66,188.11,186.89,187.04,187.851785714286
,10/21/85,187.04,187.3,186.79,186.96,188.089285714286
,10/22/85,186.96,188.56,186.96,188.04,187.995357142857
,10/23/85,188.04,189.09,188.04,189.09,187.977857142857
,10/24/85,189.09,189.45,188.41,188.5,188.324285714286
,10/25/85,188.5,188.51,187.32,187.52,188.8025
,10/28/85,187.52,187.76,186.93,187.76,189.107142857143
,10/29/85,187.76,189.78,187.76,189.23,189.775714285714
,10/30/85,189.23,190.09,189.14,190.07,190.287142857143
,10/31/85,190.07,190.15,189.35,189.82,190.980357142857
,11/1/85,189.82,191.53,189.37,191.53,191.597857142857
,11/4/85,191.45,191.96,190.66,191.25,192.001785714286
,11/5/85,191.25,192.43,190.99,192.37,192.559642857143
,11/6/85,192.37,193.01,191.83,192.76,193.877142857143
,11/7/85,192.78,192.96,192.16,192.62,195.128214285714
,11/8/85,192.62,193.97,192.53,193.72,195.900357142857
,11/11/85,193.72,197.29,193.7,197.28,196.953571428571
,11/12/85,197.28,198.66,196.97,198.08,197.530357142857
,11/13/85,198.08,198.11,196.91,197.1,198.066071428571
,11/14/85,197.1,199.19,196.88,199.06,198.374285714286
,11/15/85,199.06,199.58,197.9,198.11,198.585714285714
,11/18/85,198.11,198.71,197.51,198.71,199.341071428571
,11/19/85,198.71,199.52,198.01,198.67,200.005
,11/20/85,198.67,199.2,198.52,198.99,200.218571428571
,11/21/85,198.99,201.42,198.99,201.41,200.466071428571
,11/22/85,201.41,202.01,201.05,201.52,201.089642857143
,11/25/85,201.52,201.52,200.08,200.35,201.483928571429
,11/26/85,200.35,201.16,200.11,200.67,201.325714285714
,11/27/85,200.67,202.65,200.67,202.54,201.215
,11/29/85,202.54,203.4,201.92,202.17,201.966428571429
,12/2/85,202.17,202.19,200.2,200.46,202.533571428571
,12/3/85,200.46,200.98,200.1,200.86,202.752142857143
,12/4/85,200.86,204.23,200.86,204.23,203.202857142857
,12/5/85,204.23,205.86,203.79,203.88,203.6275
,12/6/85,203.88,203.88,202.45,202.99,204.452857142857
,12/9/85,202.99,204.65,202.98,204.25,205.174285714286
,12/10/85,204.25,205.16,203.69,204.39,206.488571428571
,12/11/85,204.39,206.68,204.17,206.31,208.118928571429
,12/12/85,206.31,207.65,205.83,206.73,209.116071428571
,12/13/85,206.73,210.31,206.73,209.94,209.629642857143
,12/16/85,209.94,213.08,209.91,212.02,209.997142857143
,12/17/85,212.02,212.45,210.58,210.65,210.393571428571
,12/18/85,210.65,211.23,209.24,209.81,210.032142857143
,12/19/85,209.81,210.13,209.25,210.02,209.2475
,12/20/85,210.02,211.77,210.02,210.94,208.565357142857
,12/23/85,210.57,210.94,208.44,208.57,208.672142857143
,12/24/85,208.57,208.57,206.44,207.14,209.083571428571
,12/26/85,207.14,207.76,207.05,207.15,209.613928571429
,12/27/85,207.65,209.62,207.65,209.61,209.676785714286
,12/30/85,209.61,210.7,209.17,210.68,210.110357142857
,12/31/85,210.68,211.61,210.68,211.28,210.403928571429
,1/2/86,211.28,211.28,208.93,209.59,211.359642857143
,1/3/86,209.59,210.88,209.51,210.88,210.620357142857
,1/6/86,210.88,210.98,209.93,210.65,209.474642857143
,1/7/86,210.65,213.8,210.65,213.8,208.454642857143
,1/8/86,213.8,214.57,207.49,207.97,207.814642857143
,1/9/86,207.97,207.97,204.51,206.11,207.257142857143
,1/10/86,206.11,207.33,205.22,205.96,207.256071428571
,1/13/86,205.96,206.83,205.52,206.72,207.567857142857
,1/14/86,206.72,207.37,206.06,206.64,207.86
,1/15/86,206.64,208.27,206.64,208.26,207.910714285714
,1/16/86,208.26,209.18,207.61,209.17,207.475714285714
,1/17/86,209.17,209.4,207.59,208.43,206.471785714286
,1/20/86,208.43,208.43,206.62,207.53,205.773214285714
,1/21/86,207.53,207.78,205.05,205.79,205.705
,1/22/86,205.79,206.03,203.41,203.49,205.942142857143
,1/23/86,203.49,204.43,202.6,204.25,206.847857142857
,1/24/86,204.25,206.43,204.25,206.43,207.824285714286
,1/27/86,206.43,207.69,206.43,207.39,208.462142857143
,1/28/86,207.42,209.82,207.4,209.81,209.586071428571
,1/29/86,209.81,212.36,209.81,210.29,210.958928571429
,1/30/86,210.29,211.54,209.15,209.33,211.6925
,1/31/86,209.33,212.42,209.19,211.78,212.241428571429
,2/3/86,211.78,214.18,211.6,213.96,212.718928571429
,2/4/86,213.96,214.57,210.82,212.79,213.338214285714
,2/5/86,212.84,213.03,211.21,212.96,214.225
,2/6/86,212.96,214.15,212.6,213.47,214.785
,2/7/86,213.47,215.27,211.13,214.56,215.209642857143
,2/10/86,214.56,216.24,214.47,216.24,215.92
,2/11/86,216.24,216.67,215.54,215.92,217.055714285714
,2/12/86,215.92,216.28,215.13,215.97,218.621071428571
,2/13/86,215.97,217.41,215.38,217.4,219.193214285714
,2/14/86,217.4,219.76,217.22,219.76,220.194642857143
,2/18/86,219.76,222.45,219.26,222.45,221.5825
,2/19/86,222.45,222.96,219.73,219.76,222.589642857143
,2/20/86,219.76,222.22,219.22,222.22,223.160357142857
,2/21/86,222.22,224.62,222.22,224.62,223.565357142857
,2/24/86,224.58,225.29,223.31,224.34,224.5
,2/25/86,224.34,224.4,222.63,223.79,225.317857142857
,2/26/86,223.72,224.59,223.15,224.04,225.505
,2/27/86,224.04,226.88,223.41,226.77,225.317857142857
,2/28/86,226.77,227.92,225.42,226.92,225.129285714286
,3/3/86,226.92,226.92,224.41,225.42,225.138214285714
,3/4/86,225.42,227.33,223.94,224.38,225.209285714286
,3/5/86,224.14,224.37,222.18,224.34,225.478214285714
,3/6/86,224.39,225.5,224.13,225.13,227.031428571429
,3/7/86,225.13,226.33,224.44,225.57,228.626785714286
,3/10/86,225.57,226.98,225.36,226.58,230.130357142857
,3/11/86,226.58,231.81,226.58,231.69,232.159285714286
,3/12/86,231.69,234.7,231.68,232.54,233.282142857143
,3/13/86,232.54,233.89,231.27,233.19,234.341785714286
,3/14/86,233.19,236.55,232.58,236.55,234.991785714286
,3/17/86,236.55,236.55,233.69,234.67,235.554642857143
,3/18/86,234.67,236.53,234.14,235.78,235.144285714286
,3/19/86,235.78,236.52,235.13,235.6,235.202857142857
,3/20/86,235.6,237.09,235.6,236.54,235.0325
,3/21/86,236.54,237.35,233.29,233.34,235.5725
,3/24/86,233.34,235.33,232.92,235.33,236.436071428571
,3/25/86,235.33,235.33,233.62,234.72,237.168214285714
,3/26/86,234.72,237.79,234.71,237.3,236.8425
,3/27/86,237.3,240.11,237.3,238.97,236.709285714286
,3/31/86,238.97,239.86,238.08,238.9,235.681428571429
,4/1/86,238.9,239.1,234.57,235.14,233.810714285714
,4/2/86,235.14,235.71,233.4,235.71,232.140357142857
,4/3/86,235.71,236.42,232.07,232.47,232.002142857143
,4/4/86,232.47,232.56,228.32,228.69,232.116071428571
,4/7/86,228.69,228.83,226.3,228.63,233.086428571429
,4/8/86,228.63,233.7,228.63,233.52,233.892857142857
,4/9/86,233.52,235.57,232.13,233.75,235.0175
,4/10/86,233.75,236.54,233.75,236.44,236.082857142857
,4/11/86,236.44,237.85,235.13,235.97,237.947857142857
,4/14/86,235.97,237.48,235.43,237.28,239.53
,4/15/86,237.28,238.09,236.64,237.73,240.61
,4/16/86,237.73,242.57,237.73,242.22,241.971785714286
,4/17/86,242.22,243.36,241.89,243.03,242.457142857143
,4/18/86,243.03,243.47,241.74,242.38,242.544642857143
,4/21/86,242.38,244.78,241.88,244.74,242.54
,4/22/86,244.74,245.47,241.3,242.42,242.449642857143
,4/23/86,242.42,242.42,240.08,241.75,242.554285714286
,4/24/86,241.75,243.13,241.65,242.02,242.014642857143
,4/25/86,242.02,242.8,240.91,242.29,240.294285714286
,4/28/86,242.29,243.08,241.23,243.08,238.813214285714
,4/29/86,243.08,243.57,239.23,240.51,237.498928571429
,4/30/86,240.52,240.52,235.26,235.52,237.168214285714
,5/1/86,235.52,236.01,234.41,235.16,236.868214285714
,5/2/86,235.16,236.52,234.15,234.79,236.458571428571
,5/5/86,234.79,237.73,234.79,237.73,236.561428571429
,5/6/86,237.73,238.28,236.26,237.24,236.965
,5/7/86,236.56,237.24,233.98,236.08,237.217857142857
,5/8/86,236.08,237.97,236.08,237.13,237.091785714286
,5/9/86,237.13,238.01,235.85,237.85,237.190357142857
,5/12/86,237.85,238.53,237.02,237.58,236.518214285714
,5/13/86,237.58,237.87,236.02,236.41,235.528928571429
,5/14/86,236.41,237.54,235.85,237.54,234.768214285714
,5/15/86,237.54,237.54,233.93,234.43,234.875357142857
,5/16/86,234.43,234.43,232.26,232.76,234.879642857143
,5/19/86,232.76,233.54,232.41,233.2,236.1275
,5/20/86,233.2,236.12,232.58,236.11,237.550357142857
,5/21/86,236.11,236.83,235.45,235.45,239.687142857143
,5/22/86,235.45,240.25,235.45,240.12,241.925357142857
,5/23/86,240.12,242.16,240.12,241.35,244.005714285714
,5/27/86,241.35,244.76,241.35,244.75,245.400714285714
,5/28/86,244.75,247.4,244.75,246.63,245.816785714286
,5/29/86,246.63,248.32,245.29,247.98,246.007857142857
,5/30/86,247.98,249.19,246.43,247.35,245.613928571429
,6/2/86,246.04,247.74,243.83,245.04,245.555
,6/3/86,245.04,245.51,243.67,245.51,245.468928571429
,6/4/86,245.51,246.3,242.59,243.94,243.989642857143
,6/5/86,243.94,245.66,243.41,245.65,242.701785714286
,6/6/86,245.65,246.07,244.43,245.67,242.078928571429
,6/9/86,245.67,245.67,239.68,239.96,241.685714285714
,6/10/86,239.96,240.08,238.23,239.58,242.496071428571
,6/11/86,239.58,241.13,239.21,241.13,243.3425
,6/12/86,241.24,241.64,240.7,241.49,243.726785714286
,6/13/86,241.71,245.91,241.63,245.73,244.318214285714
,6/16/86,245.73,246.5,245.17,246.13,244.4975
,6/17/86,246.13,246.26,243.6,244.35,245.396785714286
,6/18/86,244.35,245.25,242.57,244.99,245.485714285714
,6/19/86,244.99,245.8,244.05,244.06,245.8825
,6/20/86,244.06,247.6,243.98,247.58,246.707857142857
,6/23/86,247.58,247.58,244.45,245.26,247.385714285714
,6/24/86,245.26,248.26,244.53,247.03,248.121785714286
,6/25/86,247.03,250.13,247.03,248.93,249.003214285714
,6/26/86,248.93,249.43,247.72,248.74,249.9425
,6/27/86,248.74,249.74,248.74,249.6,250.8875
,6/30/86,249.6,251.81,249.6,250.84,251.339285714286
,7/1/86,250.67,252.04,250.53,252.04,249.686071428571
,7/2/86,252.04,253.2,251.79,252.7,247.592142857143
,7/3/86,252.7,252.94,251.23,251.79,246.061071428571
,7/7/86,251.79,251.81,243.63,244.05,244.819642857143
,7/8/86,244.05,244.06,239.07,241.59,243.660357142857
,7/9/86,241.59,243.07,241.46,242.82,241.824285714286
,7/10/86,242.82,243.44,239.66,243.01,239.396785714286
,7/11/86,243.01,243.48,241.68,242.22,237.954285714286
,7/14/86,242.22,242.22,238.04,238.11,237.099642857143
,7/15/86,238.09,238.12,233.6,233.66,236.514642857143
,7/16/86,233.66,236.19,233.66,235.01,236.130357142857
,7/17/86,235.01,236.65,235.01,236.07,236.472857142857
,7/18/86,236.07,238.22,233.94,236.36,237.082142857143
,7/21/86,236.36,236.45,235.53,236.24,237.491428571429
,7/22/86,236.24,238.42,235.92,238.18,238.315
,7/23/86,238.19,239.25,238.17,238.67,237.9
,7/24/86,238.69,239.05,237.32,237.95,237.122142857143
,7/25/86,237.99,240.36,237.95,240.22,236.918928571429
,7/28/86,240.2,240.25,235.23,236.01,236.585714285714
,7/29/86,235.72,236.01,234.4,234.55,236.023571428571
,7/30/86,234.57,237.38,233.07,236.59,235.865714285714
,7/31/86,236.59,236.92,235.89,236.12,236.037857142857
,8/1/86,236.12,236.89,234.59,234.91,236.276428571429
,8/4/86,234.91,236.86,231.92,235.99,236.535357142857
,8/5/86,235.99,238.31,235.97,237.03,236.665357142857
,8/6/86,237.03,237.35,235.48,236.84,237.735
,8/7/86,236.84,238.02,236.31,237.04,239.306785714286
,8/8/86,237.04,238.06,236.37,236.88,241.16
,8/11/86,236.88,241.2,236.87,240.68,242.8125
,8/12/86,240.68,243.37,240.35,243.34,244.360714285714
,8/13/86,243.34,246.51,243.06,245.67,245.598214285714
,8/14/86,245.67,246.79,245.53,246.25,246.248928571429
,8/15/86,246.25,247.15,245.7,247.15,247.370714285714
,8/18/86,247.15,247.83,245.48,247.38,248.142857142857
,8/19/86,247.38,247.42,245.82,246.51,248.818928571429
,8/20/86,246.53,249.77,246.51,249.77,248.738571428571
,8/21/86,249.77,250.45,249.11,249.67,249.86
,8/22/86,249.67,250.61,249.27,250.19,250.893214285714
,8/25/86,250.19,250.26,247.76,247.81,251.6
,8/26/86,247.81,252.91,247.81,252.84,252.103214285714
,8/27/86,252.84,254.24,252.66,253.3,251.391071428571
,8/28/86,253.3,253.67,251.91,252.84,251.11
,8/29/86,252.84,254.07,251.73,252.93,251.770357142857
,9/2/86,252.93,253.3,248.14,248.52,251.375714285714
,9/3/86,248.52,250.08,247.59,250.08,250.483214285714
,9/4/86,250.08,254.01,250.03,253.83,249.6575
,9/5/86,253.83,254.13,250.33,250.47,248.863928571429
,9/8/86,250.47,250.47,247.02,248.14,245.31
,9/9/86,248.14,250.21,246.94,247.67,241.105
,9/10/86,247.67,247.76,246.11,247.06,237.910714285714
,9/11/86,247.06,247.06,234.67,235.18,235.443214285714
,9/12/86,235.18,235.45,228.74,230.67,233.635357142857
,9/15/86,230.67,232.82,229.44,231.94,232.572857142857
,9/16/86,231.93,231.94,228.32,231.72,232.033928571429
,9/17/86,231.73,233.81,231.38,231.68,232.705357142857
,9/18/86,231.67,232.87,230.57,232.31,233.570714285714
,9/19/86,232.3,232.31,230.69,232.21,234.41
,9/22/86,232.2,234.93,232.2,234.93,233.981785714286
,9/23/86,234.96,235.88,234.5,235.67,233.649642857143
,9/24/86,235.66,237.06,235.53,236.28,232.717857142857
,9/25/86,231.83,236.28,230.67,231.83,232.224285714286
,9/26/86,231.83,233.68,230.64,232.23,232.3325
,9/29/86,232.23,232.23,228.08,229.91,232.568214285714
,9/30/86,229.91,233.01,229.91,231.32,232.813928571429
,10/1/86,231.32,234.62,231.32,233.6,233.418928571429
,10/2/86,233.6,234.33,232.77,233.92,233.826071428571
,10/3/86,233.92,236.16,232.79,233.71,234.722857142857
,10/6/86,233.71,235.34,233.17,234.78,235.170357142857
